person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
41,110000,MORTGAGE,7.0,VENTURE,B,30000,9.91,0,0.27,N,17
35,85000,RENT,0.0,HOMEIMPROVEMENT,A,5000,9.07,0,0.06,N,6
37,94000,RENT,0.0,HOMEIMPROVEMENT,C,25000,13.11,1,0.27,N,16
26,93000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,8000,6.99,0,0.09,N,2
25,50000,MORTGAGE,9.0,EDUCATION,A,6400,8.32,0,0.13,N,3
21,88000,RENT,,VENTURE,E,10000,17.93,1,0.11,Y,3
25,78600,RENT,0.0,DEBTCONSOLIDATION,C,8400,13.48,0,0.11,Y,3
21,20400,OWN,5.0,MEDICAL,B,2400,11.49,0,0.12,N,4
27,78000,RENT,4.0,HOMEIMPROVEMENT,C,9600,12.29,0,0.12,Y,9
23,88000,MORTGAGE,2.0,MEDICAL,C,6625,11.22,0,0.08,Y,3
23,30000,RENT,1.0,DEBTCONSOLIDATION,E,10000,16.0,1,0.33,N,4
31,93000,MORTGAGE,10.0,MEDICAL,A,3000,8.49,0,0.03,N,8
30,267000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,25000,10.36,0,0.09,N,9
23,57000,OWN,7.0,EDUCATION,B,4200,10.51,0,0.07,N,3
26,70000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,8000,14.84,0,0.11,N,3
49,45000,RENT,8.0,PERSONAL,C,10000,14.22,0,0.22,N,12
40,28800,RENT,2.0,MEDICAL,B,4000,10.74,0,0.14,N,15
26,33000,RENT,1.0,VENTURE,B,3500,10.25,0,0.11,N,2
31,39000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,12000,13.3,1,0.31,N,7
35,82863,RENT,14.0,EDUCATION,A,11000,,0,0.13,N,9
32,49000,RENT,16.0,VENTURE,B,6300,9.91,0,0.13,N,6
28,12000,OWN,,MEDICAL,B,2000,10.75,1,0.17,N,6
22,42000,RENT,1.0,EDUCATION,B,10000,12.42,0,0.24,N,4
27,32000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,4500,9.99,1,0.14,N,8
37,21600,RENT,4.0,MEDICAL,A,6500,8.49,0,0.3,N,12
24,75000,RENT,0.0,VENTURE,E,25000,14.7,1,0.33,Y,3
21,45000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,8000,7.51,0,0.18,N,4
23,36000,RENT,7.0,MEDICAL,B,4000,10.99,1,0.11,N,4
23,115000,RENT,0.0,PERSONAL,C,10800,14.65,0,0.09,N,4
39,31200,RENT,2.0,PERSONAL,B,6400,11.49,0,0.21,N,15
34,135000,MORTGAGE,2.0,MEDICAL,A,15000,5.42,0,0.11,N,6
34,106000,MORTGAGE,3.0,MEDICAL,A,9000,7.88,0,0.08,N,6
32,25200,RENT,,MEDICAL,D,6000,16.49,1,0.24,Y,5
22,32000,MORTGAGE,0.0,EDUCATION,A,1700,7.9,0,0.05,N,4
34,18000,RENT,0.0,VENTURE,B,6000,,1,0.33,N,7
31,14400,RENT,3.0,HOMEIMPROVEMENT,D,4750,14.59,1,0.33,Y,8
30,59000,MORTGAGE,0.0,MEDICAL,A,10000,7.51,0,0.17,N,8
21,70000,RENT,5.0,EDUCATION,C,15000,,0,0.21,Y,3
23,75000,MORTGAGE,5.0,PERSONAL,B,5000,11.12,0,0.07,N,2
31,65000,RENT,9.0,VENTURE,A,6000,6.99,0,0.09,N,10
35,123000,RENT,2.0,PERSONAL,E,25000,17.19,1,0.2,Y,8
22,48000,RENT,6.0,EDUCATION,A,15000,7.51,1,0.31,N,2
30,120000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,3000,11.49,0,0.03,N,8
23,72000,MORTGAGE,5.0,PERSONAL,D,12000,16.29,0,0.17,N,2
25,60000,MORTGAGE,9.0,EDUCATION,A,12000,7.9,0,0.2,N,3
26,40000,RENT,10.0,PERSONAL,D,6925,15.99,0,0.17,N,4
24,45000,MORTGAGE,3.0,EDUCATION,B,1275,11.36,0,0.03,N,4
26,44000,MORTGAGE,8.0,MEDICAL,G,12000,18.84,1,0.27,Y,3
23,30000,RENT,6.0,DEBTCONSOLIDATION,A,4800,7.49,0,0.16,N,4
21,32000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,4200,11.58,0,0.13,N,2
22,25920,RENT,1.0,MEDICAL,C,9000,10.59,1,0.35,N,2
25,65000,RENT,8.0,VENTURE,A,18000,,0,0.28,N,3
26,31200,RENT,1.0,VENTURE,A,6400,7.51,0,0.21,N,3
27,64000,RENT,2.0,HOMEIMPROVEMENT,C,13000,13.11,0,0.2,N,10
24,25200,OWN,1.0,MEDICAL,C,3200,15.23,0,0.13,Y,2
22,33600,RENT,3.0,EDUCATION,B,10000,10.25,0,0.3,N,3
23,57500,RENT,2.0,MEDICAL,B,9000,10.37,0,0.16,N,3
29,40000,RENT,2.0,VENTURE,D,7000,14.91,1,0.17,Y,8
25,149000,RENT,9.0,MEDICAL,A,7200,,0,0.05,N,2
32,68000,MORTGAGE,6.0,EDUCATION,C,1000,14.72,1,0.01,Y,9
26,220836,MORTGAGE,10.0,PERSONAL,B,9000,11.26,0,0.04,N,2
32,100000,RENT,7.0,EDUCATION,C,14400,13.35,0,0.14,Y,7
22,80340,OWN,2.0,EDUCATION,A,7000,7.14,0,0.09,N,3
42,18000,RENT,3.0,VENTURE,A,8000,6.91,1,0.44,N,17
25,48000,RENT,0.0,EDUCATION,F,3200,,1,0.07,Y,4
24,75000,MORTGAGE,8.0,PERSONAL,B,1200,11.49,0,0.02,N,2
22,40000,RENT,2.0,EDUCATION,B,9000,10.59,0,0.23,N,4
22,80000,RENT,1.0,EDUCATION,B,18000,10.99,0,0.23,N,4
33,92000,MORTGAGE,8.0,PERSONAL,C,20000,13.06,0,0.22,N,9
43,36000,RENT,4.0,PERSONAL,A,10400,7.66,0,0.29,N,14
24,118000,RENT,5.0,HOMEIMPROVEMENT,A,7000,8.49,0,0.06,N,2
25,70000,MORTGAGE,6.0,VENTURE,A,14000,5.42,0,0.2,N,3
28,51000,OWN,2.0,MEDICAL,E,20400,17.74,1,0.4,Y,6
37,56000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,13000,9.63,0,0.23,N,17
26,72645,OWN,5.0,VENTURE,A,12000,,0,0.17,N,2
28,56000,RENT,5.0,DEBTCONSOLIDATION,E,4800,16.45,1,0.09,N,7
26,115000,MORTGAGE,5.0,VENTURE,B,6000,10.75,0,0.05,N,2
25,48000,RENT,3.0,MEDICAL,A,5500,7.49,0,0.11,N,4
30,74000,MORTGAGE,0.0,PERSONAL,A,7625,,0,0.1,N,5
26,75996,OWN,7.0,VENTURE,B,8000,11.83,0,0.11,N,3
23,49800,RENT,2.0,PERSONAL,B,2400,11.83,0,0.05,N,2
30,40000,RENT,3.0,EDUCATION,C,4800,12.68,0,0.12,N,5
31,35600,RENT,0.0,MEDICAL,C,4000,13.61,0,0.11,N,5
26,45000,RENT,5.0,EDUCATION,D,8000,18.25,0,0.18,N,2
32,53200,MORTGAGE,13.0,PERSONAL,A,5000,,0,0.09,N,8
30,66000,MORTGAGE,15.0,VENTURE,B,15000,11.14,0,0.23,N,8
29,85000,MORTGAGE,14.0,VENTURE,B,7500,11.49,0,0.09,N,10
31,50000,MORTGAGE,7.0,VENTURE,A,6000,5.99,0,0.12,N,8
25,92085,MORTGAGE,4.0,HOMEIMPROVEMENT,C,2500,15.27,1,0.03,Y,3
23,35000,OWN,2.0,VENTURE,A,5500,5.42,0,0.16,N,2
30,65000,RENT,14.0,PERSONAL,C,11475,13.72,0,0.18,N,6
29,140000,MORTGAGE,4.0,MEDICAL,A,24000,7.88,0,0.17,N,5
26,40800,RENT,2.0,PERSONAL,A,12000,,0,0.29,N,2
28,95000,OWN,4.0,HOMEIMPROVEMENT,B,25000,9.62,0,0.26,N,8
39,78000,MORTGAGE,5.0,EDUCATION,C,12000,13.57,0,0.15,N,11
28,100000,MORTGAGE,13.0,VENTURE,A,13000,8.59,0,0.13,N,5
25,28000,RENT,6.0,VENTURE,A,4000,6.39,0,0.14,N,3
28,44104,RENT,4.0,VENTURE,B,15000,,1,0.34,N,10
24,75000,RENT,7.0,PERSONAL,C,12000,,0,0.16,Y,3
35,31000,MORTGAGE,9.0,VENTURE,C,15000,13.16,0,0.48,Y,9
24,31609,RENT,4.0,MEDICAL,C,4000,13.92,0,0.13,Y,4
25,108000,RENT,5.0,DEBTCONSOLIDATION,E,8000,16.77,1,0.07,N,3
27,127000,MORTGAGE,6.0,VENTURE,B,21000,10.99,0,0.17,N,5
31,68000,MORTGAGE,15.0,MEDICAL,A,13600,7.88,0,0.2,N,5
22,48000,RENT,1.0,MEDICAL,B,7200,9.62,0,0.15,N,4
40,90000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,2800,10.65,0,0.03,N,14
24,60000,RENT,0.0,EDUCATION,A,7000,9.32,0,0.12,N,3
43,97000,MORTGAGE,0.0,MEDICAL,B,14000,11.71,0,0.14,N,13
24,95000,RENT,8.0,EDUCATION,A,6500,8.49,0,0.07,N,4
38,85000,MORTGAGE,15.0,VENTURE,A,15000,6.03,0,0.18,N,15
22,128165,RENT,6.0,DEBTCONSOLIDATION,A,14000,8.94,0,0.11,N,3
29,110000,MORTGAGE,0.0,VENTURE,A,15000,8.94,0,0.14,N,7
29,28114,RENT,0.0,DEBTCONSOLIDATION,B,8800,10.0,1,0.31,N,10
22,35000,RENT,1.0,EDUCATION,B,9600,11.99,0,0.27,N,4
29,102400,RENT,2.0,HOMEIMPROVEMENT,B,2000,8.88,0,0.02,N,7
27,68000,RENT,4.0,HOMEIMPROVEMENT,A,8700,7.88,0,0.13,N,5
32,73000,RENT,0.0,EDUCATION,B,22400,12.69,1,0.31,N,5
31,29004,RENT,4.0,HOMEIMPROVEMENT,B,6000,10.75,1,0.21,N,8
32,12000,RENT,2.0,EDUCATION,A,6200,6.17,1,0.52,N,9
25,57000,RENT,0.0,PERSONAL,C,15000,13.85,0,0.26,Y,2
34,60500,RENT,3.0,DEBTCONSOLIDATION,D,11200,15.62,1,0.19,Y,10
27,32500,OWN,3.0,PERSONAL,A,5000,6.62,0,0.15,N,8
21,29000,RENT,5.0,DEBTCONSOLIDATION,B,10000,10.0,1,0.34,N,4
36,48000,MORTGAGE,17.0,VENTURE,A,10000,9.63,0,0.21,N,14
35,135000,MORTGAGE,12.0,EDUCATION,C,10000,13.16,0,0.07,Y,7
33,135000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,12000,7.9,0,0.09,N,7
23,51000,RENT,1.0,MEDICAL,A,7000,6.99,0,0.14,N,3
27,118500,MORTGAGE,4.0,DEBTCONSOLIDATION,A,15000,6.91,0,0.13,N,9
24,73000,RENT,1.0,DEBTCONSOLIDATION,D,11400,14.84,1,0.16,Y,4
24,70000,MORTGAGE,2.0,MEDICAL,C,10000,13.49,0,0.14,N,4
26,86000,MORTGAGE,10.0,VENTURE,B,5000,11.12,0,0.06,N,2
24,86400,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12200,7.29,0,0.14,N,2
24,90000,RENT,0.0,DEBTCONSOLIDATION,B,5000,10.59,0,0.06,N,2
22,107000,MORTGAGE,2.0,MEDICAL,C,17400,13.47,0,0.16,N,4
44,83000,OTHER,2.0,EDUCATION,D,12000,16.0,1,0.14,Y,15
30,50650,RENT,5.0,PERSONAL,B,4200,9.91,1,0.08,N,7
21,98132,MORTGAGE,5.0,MEDICAL,B,15000,11.36,0,0.15,N,4
24,60000,MORTGAGE,8.0,EDUCATION,B,3000,10.65,0,0.05,N,2
76,75000,RENT,23.0,MEDICAL,A,15000,8.94,0,0.2,N,25
25,45000,OWN,5.0,VENTURE,B,10400,10.25,0,0.23,N,3
37,35000,RENT,5.0,MEDICAL,A,4000,9.32,1,0.11,N,16
22,46000,RENT,0.0,DEBTCONSOLIDATION,B,9600,10.99,0,0.21,N,4
21,28600,RENT,3.0,PERSONAL,C,10000,11.34,1,0.35,Y,3
24,69996,RENT,3.0,HOMEIMPROVEMENT,B,2500,12.53,0,0.04,N,4
38,60000,RENT,2.0,PERSONAL,C,24000,13.85,1,0.4,N,16
34,35665,RENT,2.0,PERSONAL,B,10000,10.08,0,0.28,N,6
37,40000,RENT,0.0,VENTURE,B,12000,9.91,0,0.3,N,15
22,50000,OWN,4.0,VENTURE,B,16000,9.45,0,0.32,N,4
21,32400,MORTGAGE,2.0,EDUCATION,A,10000,5.42,0,0.31,N,2
44,117300,RENT,3.0,MEDICAL,A,2500,7.29,1,0.02,N,11
22,81000,MORTGAGE,6.0,EDUCATION,B,24000,9.88,0,0.3,N,2
22,44582,RENT,6.0,HOMEIMPROVEMENT,A,4000,5.99,1,0.09,N,4
29,75000,MORTGAGE,9.0,PERSONAL,B,8000,11.99,0,0.11,N,8
25,59000,RENT,0.0,DEBTCONSOLIDATION,E,15000,16.45,1,0.25,N,4
28,115000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000,7.51,0,0.04,N,8
25,89000,MORTGAGE,9.0,MEDICAL,A,14000,7.49,0,0.16,N,2
27,68500,RENT,4.0,HOMEIMPROVEMENT,A,8000,6.62,0,0.12,N,10
24,71000,MORTGAGE,8.0,EDUCATION,B,3500,11.49,0,0.05,N,2
50,68608,RENT,21.0,VENTURE,B,7500,10.33,0,0.11,N,15
29,90000,MORTGAGE,1.0,MEDICAL,A,12000,5.79,0,0.13,N,9
34,56000,RENT,2.0,PERSONAL,C,6400,,0,0.11,Y,5
23,50000,RENT,3.0,VENTURE,A,6400,6.91,0,0.13,N,2
25,21221,MORTGAGE,4.0,VENTURE,B,8500,9.63,0,0.4,N,4
24,105000,RENT,8.0,DEBTCONSOLIDATION,B,15000,10.95,0,0.14,N,3
24,50000,MORTGAGE,5.0,PERSONAL,A,6000,6.17,0,0.12,N,2
24,78000,RENT,1.0,VENTURE,F,18500,15.33,1,0.24,N,2
28,73992,RENT,2.0,PERSONAL,B,20000,9.96,0,0.27,N,7
29,28000,RENT,9.0,MEDICAL,A,13200,6.17,1,0.47,N,10
26,82000,RENT,5.0,VENTURE,B,8000,10.99,0,0.1,N,3
32,90000,MORTGAGE,7.0,MEDICAL,B,3000,9.25,0,0.03,N,9
28,42000,MORTGAGE,,DEBTCONSOLIDATION,D,7600,16.29,1,0.18,N,7
45,36000,RENT,1.0,VENTURE,C,4300,10.91,0,0.12,Y,17
34,51000,MORTGAGE,,PERSONAL,A,6400,,0,0.13,N,6
23,44000,MORTGAGE,0.0,MEDICAL,A,5500,6.17,0,0.13,N,4
31,29766,MORTGAGE,15.0,HOMEIMPROVEMENT,A,13900,8.94,0,0.47,N,8
29,75000,MORTGAGE,6.0,MEDICAL,A,8000,5.42,0,0.11,N,5
32,43000,RENT,16.0,DEBTCONSOLIDATION,A,5600,7.51,0,0.13,N,7
33,60000,OWN,,VENTURE,C,10000,13.98,0,0.17,N,7
36,372000,RENT,4.0,DEBTCONSOLIDATION,E,2000,,1,0.01,Y,14
24,133300,RENT,6.0,DEBTCONSOLIDATION,B,25000,10.37,0,0.19,N,2
27,160669,MORTGAGE,3.0,DEBTCONSOLIDATION,B,8000,11.36,0,0.05,N,9
28,45000,RENT,4.0,MEDICAL,C,9000,14.65,0,0.2,N,6
27,104371,RENT,4.0,HOMEIMPROVEMENT,D,15000,16.77,0,0.14,N,5
28,51000,RENT,3.0,HOMEIMPROVEMENT,A,10000,6.92,0,0.2,N,8
26,64000,MORTGAGE,2.0,PERSONAL,D,8000,14.96,0,0.13,Y,2
27,65000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,19200,7.49,0,0.3,N,7
22,36396,MORTGAGE,6.0,EDUCATION,B,5500,11.12,0,0.15,N,3
26,45000,RENT,3.0,PERSONAL,D,8000,15.33,0,0.18,Y,4
23,30000,RENT,6.0,EDUCATION,B,10775,10.65,1,0.36,N,4
24,55000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,3000,11.12,0,0.05,N,2
37,42000,RENT,2.0,MEDICAL,C,8400,13.49,0,0.2,N,14
38,64800,RENT,15.0,PERSONAL,B,7500,9.63,0,0.12,N,11
24,54000,RENT,0.0,PERSONAL,G,16750,20.11,1,0.31,Y,2
26,78420,MORTGAGE,2.0,HOMEIMPROVEMENT,B,8000,11.49,0,0.1,N,4
30,50000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,3000,10.59,0,0.06,N,5
29,350000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,12000,7.51,0,0.03,N,7
22,50000,RENT,2.0,PERSONAL,B,8000,12.18,0,0.16,N,4
29,80400,MORTGAGE,13.0,MEDICAL,A,8000,7.14,0,0.1,N,7
22,49000,RENT,0.0,EDUCATION,D,7600,15.62,1,0.16,N,4
25,35000,RENT,1.0,VENTURE,A,15000,7.49,1,0.43,N,3
32,75000,RENT,3.0,VENTURE,D,12800,14.74,0,0.17,Y,6
22,47500,MORTGAGE,6.0,VENTURE,A,6000,7.9,0,0.13,N,3
29,53200,MORTGAGE,7.0,HOMEIMPROVEMENT,C,1000,13.49,0,0.02,Y,6
23,51996,RENT,1.0,DEBTCONSOLIDATION,B,3000,10.37,0,0.06,N,2
32,45000,MORTGAGE,,PERSONAL,B,7200,12.69,0,0.16,N,5
22,107000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,35000,16.49,1,0.33,Y,3
23,100000,MORTGAGE,7.0,PERSONAL,D,35000,16.77,0,0.35,N,3
21,42000,RENT,0.0,EDUCATION,C,12000,13.23,0,0.29,N,2
35,57600,MORTGAGE,19.0,PERSONAL,A,2000,6.76,1,0.03,N,9
31,33000,OWN,6.0,DEBTCONSOLIDATION,D,5000,14.96,0,0.15,N,6
24,33321,OWN,4.0,VENTURE,C,12250,13.11,0,0.37,Y,4
28,72000,MORTGAGE,12.0,VENTURE,E,16000,15.95,0,0.22,N,5
25,90000,MORTGAGE,7.0,VENTURE,A,11000,9.32,0,0.12,N,3
25,34000,RENT,10.0,HOMEIMPROVEMENT,B,20000,8.88,1,0.59,N,4
25,150000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,25000,10.37,0,0.17,N,2
23,74000,MORTGAGE,4.0,VENTURE,B,20000,11.48,0,0.27,N,4
28,30000,RENT,4.0,MEDICAL,A,8000,,0,0.27,N,8
29,98000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7925,10.59,1,0.08,N,9
25,42000,RENT,1.0,DEBTCONSOLIDATION,B,6000,,0,0.14,N,2
32,82000,MORTGAGE,13.0,PERSONAL,B,10000,10.36,0,0.12,N,6
29,30000,RENT,2.0,EDUCATION,C,6400,12.87,0,0.21,N,5
28,115000,RENT,0.0,HOMEIMPROVEMENT,A,2850,6.54,0,0.02,N,7
36,58000,RENT,18.0,DEBTCONSOLIDATION,A,5000,6.62,0,0.09,N,17
30,60000,RENT,,VENTURE,A,10000,6.03,0,0.17,N,7
29,35000,RENT,1.0,MEDICAL,A,17475,7.66,1,0.5,N,5
25,41000,RENT,6.0,DEBTCONSOLIDATION,B,12000,11.71,0,0.29,N,3
28,49000,RENT,0.0,DEBTCONSOLIDATION,F,3000,,1,0.06,Y,5
23,75000,RENT,0.0,DEBTCONSOLIDATION,A,10000,9.63,0,0.13,N,2
22,76800,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6000,6.62,0,0.08,N,4
37,46996,MORTGAGE,2.0,EDUCATION,C,13750,13.98,0,0.29,N,13
30,51996,MORTGAGE,5.0,PERSONAL,A,3200,6.99,0,0.06,N,5
27,48000,RENT,9.0,DEBTCONSOLIDATION,C,14000,13.79,1,0.29,N,10
37,75000,MORTGAGE,0.0,VENTURE,C,17000,11.78,0,0.23,N,11
23,36000,MORTGAGE,7.0,EDUCATION,B,11000,,0,0.31,N,3
23,66000,RENT,1.0,EDUCATION,C,14000,12.99,0,0.21,N,3
22,8280,RENT,,MEDICAL,B,2400,9.91,1,0.29,N,2
27,88000,RENT,11.0,VENTURE,A,9000,6.91,0,0.1,N,8
33,35000,RENT,5.0,MEDICAL,B,11200,10.36,1,0.32,N,9
24,250000,RENT,2.0,EDUCATION,C,18000,12.98,0,0.07,Y,3
24,80000,MORTGAGE,8.0,VENTURE,C,12000,13.99,0,0.15,Y,3
22,32500,MORTGAGE,5.0,DEBTCONSOLIDATION,B,14500,11.99,0,0.45,N,4
22,14400,RENT,0.0,HOMEIMPROVEMENT,E,4400,19.91,1,0.31,N,4
38,72000,MORTGAGE,8.0,HOMEIMPROVEMENT,D,5000,12.92,0,0.07,N,16
28,125000,MORTGAGE,13.0,VENTURE,B,15000,10.25,0,0.12,N,7
33,121000,MORTGAGE,0.0,EDUCATION,C,17600,13.57,0,0.15,N,5
25,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,25000,9.64,0,0.32,N,4
21,30000,RENT,5.0,EDUCATION,C,2000,13.43,0,0.07,N,4
30,50000,RENT,4.0,PERSONAL,A,6000,5.79,0,0.12,N,7
24,69996,OWN,4.0,MEDICAL,A,10000,,0,0.14,N,2
24,33000,RENT,3.0,DEBTCONSOLIDATION,D,6000,15.62,1,0.18,N,2
25,41508,RENT,,MEDICAL,C,6400,14.79,0,0.15,N,3
32,80000,RENT,3.0,HOMEIMPROVEMENT,A,12000,6.62,0,0.15,N,10
22,69108,RENT,2.0,PERSONAL,E,5400,15.95,1,0.08,Y,2
37,89532,RENT,9.0,MEDICAL,B,6600,12.53,0,0.07,N,12
31,95000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,15000,11.14,0,0.16,N,5
24,12000,OWN,4.0,PERSONAL,B,2500,12.69,1,0.21,N,4
31,78000,RENT,0.0,HOMEIMPROVEMENT,E,18000,18.79,1,0.23,N,9
27,65000,RENT,11.0,HOMEIMPROVEMENT,C,6000,14.65,0,0.09,Y,7
32,64000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,13000,7.88,0,0.2,N,7
69,24000,RENT,3.0,MEDICAL,A,6000,6.62,0,0.25,N,23
28,43200,RENT,1.0,MEDICAL,A,3000,7.49,0,0.07,N,9
25,54000,RENT,8.0,DEBTCONSOLIDATION,C,19000,,1,0.35,Y,2
36,100111,MORTGAGE,5.0,VENTURE,C,20000,13.49,0,0.2,N,11
22,32400,RENT,6.0,EDUCATION,A,8000,7.9,0,0.25,N,2
23,120000,MORTGAGE,4.0,EDUCATION,B,2400,12.42,0,0.02,N,3
24,21600,MORTGAGE,8.0,MEDICAL,A,8000,5.42,0,0.37,N,2
22,72000,MORTGAGE,6.0,PERSONAL,B,5000,12.69,0,0.07,N,3
32,128000,RENT,11.0,VENTURE,C,10000,13.85,1,0.08,Y,5
39,50000,RENT,5.0,PERSONAL,A,5500,6.54,0,0.11,N,13
27,48600,MORTGAGE,4.0,PERSONAL,D,10000,15.7,0,0.21,N,9
34,38400,RENT,1.0,MEDICAL,B,6500,9.91,0,0.17,N,7
30,135000,RENT,4.0,PERSONAL,D,25000,15.21,0,0.19,Y,6
25,50000,MORTGAGE,9.0,PERSONAL,C,20000,15.27,0,0.4,N,4
22,58600,RENT,5.0,MEDICAL,B,22750,11.36,1,0.39,N,4
32,72000,RENT,6.0,HOMEIMPROVEMENT,B,4000,10.0,0,0.06,N,6
31,78000,RENT,1.0,DEBTCONSOLIDATION,A,14000,9.63,0,0.18,N,9
22,39000,RENT,1.0,VENTURE,D,7500,,1,0.19,Y,4
30,40000,RENT,13.0,EDUCATION,B,12000,9.2,0,0.3,N,8
37,65004,MORTGAGE,5.0,MEDICAL,B,17000,11.26,0,0.26,N,13
23,62000,MORTGAGE,7.0,MEDICAL,B,6400,10.08,0,0.1,N,3
24,61000,RENT,2.0,HOMEIMPROVEMENT,B,20000,12.18,1,0.33,N,4
25,57400,MORTGAGE,9.0,DEBTCONSOLIDATION,A,8475,6.99,0,0.15,N,2
22,30000,RENT,4.0,EDUCATION,B,12000,10.62,1,0.4,N,3
41,31000,RENT,3.0,VENTURE,B,8000,10.38,0,0.26,N,17
27,80000,MORTGAGE,11.0,PERSONAL,B,20000,,0,0.25,N,10
24,120000,RENT,2.0,MEDICAL,B,14000,10.0,0,0.12,N,3
24,77300,RENT,4.0,PERSONAL,A,3350,,0,0.04,N,3
27,70000,RENT,11.0,HOMEIMPROVEMENT,D,8000,12.92,0,0.11,Y,6
26,65000,RENT,10.0,DEBTCONSOLIDATION,A,24000,,1,0.37,N,2
24,50000,RENT,7.0,VENTURE,B,5000,11.36,0,0.1,N,4
23,75885,MORTGAGE,7.0,EDUCATION,C,3000,11.03,0,0.04,N,4
35,75000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9000,5.79,0,0.12,N,9
25,150000,MORTGAGE,9.0,VENTURE,A,8200,5.79,0,0.05,N,2
26,50026,RENT,3.0,PERSONAL,A,7000,,0,0.14,N,4
38,75000,MORTGAGE,19.0,VENTURE,A,9100,6.03,0,0.12,N,13
24,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,8500,10.59,0,0.14,N,4
29,70000,RENT,3.0,PERSONAL,D,25000,14.83,1,0.36,N,6
23,124800,MORTGAGE,4.0,MEDICAL,B,28000,,0,0.22,N,2
22,50000,RENT,2.0,VENTURE,B,3500,,0,0.07,N,3
22,40000,RENT,3.0,PERSONAL,E,7200,18.79,0,0.18,N,3
26,66000,MORTGAGE,5.0,MEDICAL,B,15000,9.88,0,0.23,N,4
39,100000,MORTGAGE,5.0,VENTURE,B,12000,,0,0.12,N,13
25,55000,MORTGAGE,10.0,EDUCATION,C,15000,,0,0.27,Y,3
39,85000,MORTGAGE,2.0,VENTURE,B,5000,11.86,0,0.06,N,15
22,50285,MORTGAGE,6.0,DEBTCONSOLIDATION,C,7000,13.11,0,0.14,Y,4
25,77500,RENT,3.0,HOMEIMPROVEMENT,A,3000,6.54,0,0.04,N,4
31,88560,MORTGAGE,16.0,EDUCATION,A,9000,7.29,0,0.1,N,8
24,38000,RENT,8.0,PERSONAL,C,6500,11.34,0,0.17,Y,3
26,165000,MORTGAGE,10.0,EDUCATION,C,20000,13.22,0,0.12,Y,2
26,80000,RENT,0.0,EDUCATION,C,9000,10.91,0,0.11,Y,3
41,42000,RENT,0.0,VENTURE,C,4000,13.43,0,0.1,N,14
25,70000,MORTGAGE,9.0,PERSONAL,B,1000,12.69,0,0.01,N,2
25,21996,RENT,3.0,HOMEIMPROVEMENT,C,8000,13.98,1,0.36,Y,2
29,105000,MORTGAGE,,HOMEIMPROVEMENT,A,3000,5.99,0,0.03,N,6
24,30000,RENT,3.0,MEDICAL,E,8000,,0,0.27,Y,2
24,112000,MORTGAGE,5.0,PERSONAL,D,15000,15.31,0,0.13,N,4
28,55200,MORTGAGE,12.0,VENTURE,C,3000,11.72,0,0.05,N,10
31,100000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,15000,9.63,0,0.15,N,7
21,49800,RENT,6.0,EDUCATION,A,2975,7.9,0,0.06,N,2
25,134748,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000,10.75,0,0.19,N,3
22,57860,MORTGAGE,1.0,EDUCATION,C,20000,11.41,0,0.35,N,3
23,47840,RENT,7.0,MEDICAL,B,12000,12.69,0,0.25,N,4
26,53000,MORTGAGE,3.0,VENTURE,A,2800,6.03,0,0.05,N,3
26,150500,MORTGAGE,10.0,DEBTCONSOLIDATION,D,10000,15.99,1,0.07,N,3
32,130000,MORTGAGE,13.0,EDUCATION,A,7500,7.29,0,0.06,N,6
29,72000,MORTGAGE,3.0,MEDICAL,B,14000,10.65,0,0.19,N,7
24,80000,MORTGAGE,8.0,VENTURE,D,5000,15.62,0,0.06,Y,2
24,20000,RENT,0.0,MEDICAL,C,8000,12.41,1,0.4,Y,4
